00157,ECOLE JULES JULIEN,1183,921,13,908,77.85,48,5.29,80,8.81,208,22.91,145,15.97,10,1.1,2,0.22,2,0.22,74,8.15,16,1.76,323,35.57
00158,ECOLE JULES JULIEN,1160,919,14,905,79.22,47,5.19,94,10.39,134,14.81,162,17.9,17,1.88,4,0.44,1,0.11,89,9.83,11,1.22,346,38.23
00159,ECOLE JULES JULIEN,1193,944,15,929,79.13,47,5.06,84,9.04,180,19.38,161,17.33,11,1.18,5,0.54,2,0.22,78,8.4,11,1.18,350,37.67
00160,ECOLE JULES JULIEN,1023,812,9,803,79.37,48,5.98,73,9.09,191,23.79,107,13.33,9,1.12,0,0.0,0,0.0,86,10.71,8,0.99,281,34.99
00161,ECOLE JULES JULIEN,973,765,11,754,78.62,43,5.7,56,7.43,139,18.44,135,17.9,12,1.59,4,0.53,1,0.13,80,10.61,11,1.46,273,36.21
00162,ECOLE JULES JULIEN,1066,846,16,830,79.36,38,4.58,96,11.57,154,18.55,141,16.99,7,0.84,3,0.37,7,0.84,72,8.67,10,1.2,302,36.39
00163,ECOLE JULES JULIEN,1005,782,13,769,77.81,36,4.68,70,9.1,126,16.38,146,18.99,3,0.39,2,0.26,1,0.14,99,12.87,5,0.65,281,36.54
00164,ECOLE JULES JULIEN,1134,817,14,802,72.05,61,7.61,57,7.11,135,16.83,161,20.07,7,0.87,2,0.25,0,0.0,101,12.59,14,1.75,264,32.92
00165,ECOLE LE PASTEL,1339,1135,15,1120,84.76,50,4.46,77,6.88,232,20.71,137,12.23,10,0.89,4,0.36,1,0.1,136,12.14,11,0.98,462,41.25
00166,ECOLE MAURICE BECANNE,1140,903,13,890,79.21,48,5.39,99,11.12,173,19.44,169,18.99,6,0.67,4,0.45,1,0.12,82,9.21,8,0.9,300,33.71
00167,ECOLE MAURICE BECANNE,993,743,8,735,74.82,24,3.27,89,12.11,164,22.31,153,20.82,7,0.95,3,0.41,0,0.0,53,7.21,7,0.95,235,31.97
00168,ECOLE PAPUS,956,721,16,705,75.42,23,3.26,141,20.0,102,14.47,147,20.85,15,2.13,2,0.28,2,0.28,28,3.97,5,0.72,240,34.04
00169,ECOLE PAPUS,978,675,12,663,69.02,10,1.51,119,17.95,101,15.23,118,17.8,6,0.9,4,0.6,0,0.0,32,4.83,8,1.21,265,39.97
00170,ECOLE PAPUS,942,697,6,691,73.99,26,3.76,87,12.59,159,23.01,90,13.02,10,1.45,4,0.58,3,0.43,50,7.24,10,1.45,252,36.47
00171,ECOLE PAPUS,967,699,5,694,72.29,7,1.01,86,12.39,105,15.13,146,21.04,6,0.86,1,0.14,0,0.0,41,5.91,12,1.73,290,41.79
00173,ECOLE BUFFON,938,655,13,642,69.83,23,3.58,97,15.11,98,15.26,109,16.98,9,1.4,5,0.78,1,0.16,37,5.76,0,0.0,263,40.97
00174,ECOLE BUFFON,1105,862,10,852,78.01,31,3.64,114,13.38,160,18.78,163,19.13,5,0.59,7,0.82,4,0.46,61,7.16,13,1.53,294,34.51
00175,ECOLE GEORGES HYON,992,641,7,634,64.62,8,1.26,49,7.73,60,9.46,130,20.5,10,1.58,2,0.32,0,0.0,28,4.42,3,0.47,344,54.26
00177,ECOLE GEORGES HYON,1038,676,10,666,65.13,15,2.25,64,9.61,118,17.72,112,16.82,5,0.75,8,1.2,2,0.3,24,3.6,7,1.05,311,46.7
00178,ECOLE GEORGES HYON,979,645,6,639,65.88,8,1.25,72,11.27,88,13.77,114,17.84,4,0.63,1,0.15,2,0.31,21,3.29,3,0.47,326,51.02
00179,ECOLE SYLVAIN DAURIAC,694,531,10,521,76.51,16,3.07,52,9.98,108,20.73,81,15.55,8,1.54,4,0.77,1,0.18,35,6.72,6,1.15,210,40.31
00180,ECOLE SYLVAIN DAURIAC,741,523,1,522,70.58,7,1.34,57,10.92,65,12.45,111,21.26,3,0.57,1,0.21,0,0.0,19,3.64,3,0.57,256,49.04
00181,ECOLE SYLVAIN DAURIAC,945,634,9,624,67.09,19,3.04,70,11.22,96,15.38,112,17.95,7,1.12,2,0.33,3,0.48,35,5.61,6,0.96,274,43.91
00182,ECOLE SYLVAIN DAURIAC,822,638,11,627,77.62,23,3.67,68,10.85,153,24.4,94,14.99,7,1.12,2,0.32,1,0.15,40,6.38,8,1.28,231,36.84
00183,ECOLE LES OUSTALOUS,856,691,9,682,80.72,25,3.67,44,6.45,262,38.42,73,10.7,2,0.29,2,0.29,1,0.15,83,12.17,9,1.32,181,26.54
00184,CSC ALBAN MINVILLE,891,585,17,568,65.66,10,1.76,41,7.22,83,14.61,119,20.95,9,1.58,4,0.71,0,0.0,28,4.93,7,1.23,267,47.01
00185,CSC ALBAN MINVILLE,821,526,7,519,64.07,6,1.16,56,10.79,58,11.18,116,22.35,1,0.19,4,0.77,1,0.19,21,4.05,5,0.96,251,48.36
00186,CSC ALBAN MINVILLE,1094,659,4,655,60.24,7,1.07,30,4.58,43,6.56,137,20.92,7,1.07,1,0.15,1,0.15,14,2.14,4,0.61,411,62.75
00188,CSC ALBAN MINVILLE,757,549,12,537,72.52,9,1.68,76,14.15,75,13.97,106,19.74,9,1.68,3,0.56,2,0.37,36,6.7,1,0.18,220,40.97
00189,MATERNELLE JEAN GILLES,822,566,15,551,68.86,18,3.27,53,9.62,87,15.79,112,20.33,4,0.72,2,0.36,2,0.36,32,5.81,6,1.09,235,42.65
00190,MATERNELLE JEAN GILLES,999,582,13,569,58.26,9,1.58,38,6.68,44,7.73,133,23.37,5,0.88,5,0.88,1,0.18,15,2.64,4,0.7,315,55.36
00191,MATERNELLE JEAN GILLES,984,603,12,591,61.28,6,1.02,20,3.38,28,4.74,132,22.34,3,0.49,0,0.0,4,0.68,10,1.69,6,1.02,382,64.64
00192,MATERNELLE LES VERGERS,722,511,5,506,70.78,9,1.78,80,15.81,91,17.98,107,21.15,4,0.79,2,0.4,1,0.2,24,4.74,11,2.17,177,34.98
00193,MATERNELLE LES VERGERS,672,508,1,507,75.6,10,1.97,73,14.4,82,16.17,79,15.58,1,0.2,8,1.58,1,0.2,12,2.37,4,0.78,237,46.75
00194,ECOLE FERDINAND DE LESSEPS,861,675,11,664,78.4,25,3.77,76,11.45,99,14.91,145,21.84,8,1.2,4,0.59,5,0.75,47,7.08,11,1.66,244,36.75
00195,ECOLE FERDINAND DE LESSEPS,826,653,9,644,79.06,24,3.73,99,15.37,146,22.67,90,13.98,5,0.78,0,0.0,1,0.15,64,9.94,6,0.93,209,32.45
00196,ECOLE PAUL BERT,1093,936,15,920,85.64,27,2.93,140,15.22,171,18.59,129,14.02,7,0.76,2,0.22,1,0.11,94,10.22,14,1.52,335,36.41
00197,ECOLE PAUL BERT,991,819,12,807,82.64,36,4.46,86,10.66,222,27.51,116,14.37,9,1.12,2,0.25,1,0.12,93,11.52,10,1.24,232,28.75
00198,ECOLE PAUL BERT,1023,853,12,841,83.38,30,3.57,125,14.86,200,23.78,100,11.89,5,0.59,2,0.24,7,0.83,92,10.94,11,1.31,269,31.99
00199,FOYER DU 3 EME AGE,526,379,5,374,72.05,8,2.14,85,22.73,66,17.65,46,12.3,3,0.8,3,0.8,1,0.27,30,8.02,3,0.8,129,34.49
00200,ECOLE PRIMAIRE LARDENNE,1159,927,12,915,79.98,28,3.06,145,15.85,220,24.04,134,14.64,7,0.77,4,0.44,2,0.22,103,11.26,11,1.2,261,28.52
00201,ECOLE PRIMAIRE LARDENNE,970,797,8,789,82.16,35,4.44,101,12.8,245,31.05,79,10.01,5,0.63,0,0.0,1,0.14,80,10.14,14,1.77,229,29.02
00202,ECOLE CHATEAU ANCELY,1206,932,14,918,77.28,37,4.03,116,12.64,165,17.97,134,14.6,20,2.18,0,0.0,3,0.32,120,13.07,13,1.42,310,33.77
00203,ECOLE LITTRE,847,685,13,671,80.87,21,3.13,99,14.75,142,21.16,102,15.2,9,1.34,2,0.31,3,0.45,59,8.79,8,1.19,226,33.68
00204,ECOLE CHATEAU ANCELY,1130,889,10,879,78.67,21,2.39,121,13.77,156,17.75,148,16.84,7,0.8,4,0.46,2,0.21,65,7.39,12,1.37,343,39.02
00205,ECOLE CHATEAU ANCELY,1150,920,23,897,80.0,28,3.12,114,12.71,161,17.95,160,17.84,10,1.11,5,0.56,1,0.11,73,8.14,21,2.34,324,36.12
00206,ECOLE JULES FERRY,1111,833,14,819,74.98,34,4.15,106,12.94,145,17.7,120,14.65,10,1.22,5,0.61,2,0.26,71,8.67,10,1.22,316,38.58
00207,ECOLE JULES FERRY,1125,865,10,855,76.89,31,3.63,118,13.8,175,20.47,133,15.56,7,0.82,2,0.22,3,0.35,59,6.9,8,0.94,319,37.31
00208,ECOLE JULES FERRY,1191,952,13,939,79.93,35,3.73,110,11.71,222,23.64,137,14.59,10,1.06,6,0.64,2,0.21,67,7.14,12,1.28,338,36.0
00209,ECOLE JULES FERRY,1116,864,13,852,77.42,32,3.76,105,12.32,142,16.67,144,16.9,14,1.64,0,0.0,6,0.7,69,8.1,9,1.06,331,38.85
00210,ECOLE LALANDE,1240,957,17,940,77.18,21,2.23,178,18.94,183,19.47,124,13.19,11,1.17,5,0.53,3,0.32,79,8.4,15,1.6,321,34.15
00211,ECOLE LALANDE,1300,1053,9,1044,81.0,32,3.07,146,13.98,223,21.36,167,16.0,7,0.67,4,0.38,3,0.28,103,9.87,14,1.34,345,33.05
00212,MATERNELLE JEAN DIEUZAIDE,426,290,5,285,68.08,5,1.75,45,15.79,58,20.35,38,13.33,7,2.46,1,0.36,0,0.0,16,5.61,3,1.05,112,39.3
00213,ECOLE DU GRAND SELVE,996,791,8,781,79.42,25,3.2,111,14.21,179,22.92,142,18.18,10,1.28,6,0.77,6,0.77,58,7.43,16,2.05,228,29.19
00214,ECOLE ERNEST RENAN,1225,966,14,952,78.86,33,3.47,127,13.34,167,17.54,158,16.6,12,1.26,4,0.42,4,0.42,91,9.56,14,1.47,342,35.92
00215,ECOLE ERNEST RENAN,1298,951,9,942,73.27,26,2.76,150,15.92,151,16.03,179,19.0,12,1.27,6,0.64,2,0.22,76,8.07,18,1.91,322,34.18
00216,ECOLE ERNEST RENAN,1156,877,14,864,75.87,26,3.01,98,11.34,152,17.59,165,19.1,12,1.39,5,0.58,3,0.34,68,7.87,15,1.74,320,37.04
00217,ECOLE CUVIER,1301,1072,14,1058,82.4,33,3.12,141,13.33,181,17.11,186,17.58,16,1.51,7,0.66,2,0.19,94,8.88,17,1.61,381,36.01
00218,ECOLE CUVIER,1312,1082,19,1063,82.47,39,3.67,180,16.93,252,23.71,154,14.49,8,0.75,2,0.19,2,0.19,86,8.09,7,0.65,333,31.33
00219,ECOLE CUVIER,1122,901,18,883,80.3,26,2.94,107,12.12,183,20.72,134,15.18,10,1.13,5,0.57,1,0.11,89,10.08,9,1.02,319,36.13
00220,ECOLE CUVIER,1102,866,14,852,78.58,29,3.4,110,12.91,191,22.42,131,15.38,8,0.94,6,0.7,2,0.23,75,8.8,17,2.0,283,33.22
00222,ECOLE CUVIER,1228,972,17,955,79.15,33,3.46,125,13.09,182,19.06,153,16.02,8,0.84,3,0.31,5,0.52,94,9.84,12,1.26,340,35.6
00223,ECOLE CUVIER,1223,955,11,944,78.09,32,3.39,117,12.39,203,21.5,131,13.88,11,1.17,2,0.21,2,0.21,102,10.81,18,1.91,326,34.53
00224,ECOLE LA MAOURINE,1339,1117,23,1096,83.42,47,4.29,130,11.86,219,19.98,167,15.24,8,0.73,3,0.27,1,0.09,105,9.58,15,1.37,401,36.59
00225,ECOLE LA MAOURINE,1190,954,22,932,80.17,31,3.33,152,16.31,151,16.2,160,17.17,15,1.61,2,0.22,0,0.0,69,7.4,13,1.39,339,36.37
0022A,ECOLE JEAN JAURES,980,804,13,791,82.04,51,6.45,59,7.46,253,31.98,109,13.78,8,1.01,0,0.0,2,0.26,86,10.87,11,1.39,212,26.8
0025A,ECOLE PIERRE DUPONT,1002,796,10,786,79.44,41,5.22,72,9.16,143,18.19,131,16.67,7,0.89,4,0.51,1,0.12,79,10.05,9,1.15,299,38.04
0036A,ECOLE LESPINASSE,1101,837,12,825,76.02,57,6.91,52,6.3,134,16.24,200,24.24,13,1.58,3,0.36,1,0.13,89,10.79,10,1.21,266,32.24
0039A,ECOLE MOLIERE,911,723,13,710,79.36,42,5.92,61,8.59,133,18.73,125,17.61,6,0.85,4,0.56,2,0.28,68,9.58,4,0.56,265,37.32
0044A,ECOLE PATTE D OIE,1052,823,11,812,78.23,33,4.06,74,9.11,157,19.33,153,18.84,6,0.75,2,0.25,2,0.25,80,9.85,7,0.86,298,36.7
0044B,ECOLE PATTE D OIE,853,663,11,652,77.73,19,2.91,95,14.57,110,16.87,123,18.87,2,0.31,3,0.46,1,0.15,53,8.13,6,0.92,240,36.81
0049A,ECOLE DES GAIS PINSONS,842,657,11,646,78.03,25,3.87,89,13.78,141,21.83,115,17.8,6,0.93,2,0.31,3,0.46,63,9.75,5,0.77,197,30.5
0056A,ECOLE SUPERIEURE DE COMMERCE,852,665,11,654,78.05,34,5.2,53,8.1,137,20.95,89,13.61,8,1.22,0,0.0,4,0.62,67,10.24,11,1.68,251,38.38
0067A,ECOLE FALGUIERE,901,696,10,686,77.25,39,5.69,49,7.14,161,23.47,130,18.95,3,0.44,2,0.29,1,0.14,60,8.75,5,0.73,236,34.4
0108A,ECOLE MICHOUN,908,714,10,704,78.63,34,4.83,79,11.22,140,19.89,95,13.49,10,1.42,1,0.15,0,0.0,59,8.38,7,0.99,279,39.63
0113A,ECOLE LA JUNCASSE,1033,811,12,799,78.51,37,4.63,95,11.89,165,20.65,132,16.52,4,0.5,5,0.63,6,0.75,72,9.01,10,1.25,273,34.17
0124A,ECOLE JEAN MACE,938,798,11,786,85.07,25,3.18,61,7.76,279,35.5,87,11.07,5,0.64,2,0.24,0,0.0,91,11.58,8,1.02,228,29.01
0134A,ECOLE HENRI GUILLAUMET,1278,1021,13,1008,79.89,29,2.88,128,12.7,229,22.72,130,12.9,14,1.39,2,0.19,0,0.0,102,10.12,13,1.29,361,35.81
0138A,MATERNELLE LA TERRASSE,966,819,22,797,84.78,21,2.63,77,9.66,196,24.59,103,12.92,10,1.26,5,0.63,5,0.63,84,10.54,18,2.26,278,34.88
0144A,ECOLE ANATOLE FRANCE,988,787,14,773,79.66,35,4.53,81,10.48,202,26.13,105,13.58,8,1.03,4,0.52,2,0.27,75,9.7,10,1.29,251,32.47
0165A,ECOLE LE PASTEL,938,810,13,797,86.35,29,3.64,62,7.78,228,28.61,95,11.92,5,0.63,2,0.25,8,1.0,92,11.54,15,1.88,261,32.75
0174A,ECOLE BUFFON,1097,802,13,789,73.11,27,3.42,109,13.81,168,21.29,131,16.6,9,1.14,3,0.38,1,0.15,57,7.22,12,1.52,272,34.47
0191A,MATERNELLE JEAN GILLES,912,579,10,569,63.49,14,2.46,43,7.56,78,13.71,108,18.98,5,0.88,3,0.53,1,0.17,30,5.27,5,0.88,282,49.56
0193A,MATERNELLE LES VERGERS,787,575,5,570,73.06,9,1.58,93,16.32,85,14.91,132,23.16,6,1.05,4,0.7,4,0.7,29,5.09,5,0.88,203,35.61
0195A,ECOLE VIOLLET LE DUC,1095,824,16,808,75.25,30,3.71,112,13.86,119,14.73,134,16.58,13,1.61,4,0.5,1,0.12,55,6.81,11,1.36,329,40.72
0195B,ECOLE VIOLLET LE DUC,1066,930,13,917,87.24,33,3.6,99,10.8,178,19.41,163,17.78,11,1.2,2,0.22,1,0.09,84,9.16,15,1.64,331,36.1
0198A,ECOLE PAUL BERT,940,776,23,753,82.55,21,2.79,98,13.01,189,25.1,112,14.87,7,0.93,1,0.14,0,0.0,76,10.09,13,1.73,236,31.34
0198B,ECOLE PAUL BERT,1022,860,15,845,84.15,29,3.43,105,12.43,209,24.73,118,13.96,15,1.78,0,0.0,0,0.0,87,10.3,10,1.18,272,32.19
0200A,ECOLE PRIMAIRE LARDENNE,1078,848,20,828,78.66,39,4.71,104,12.56,212,25.6,87,10.51,3,0.36,1,0.12,2,0.24,112,13.53,11,1.33,257,31.04
0201A,ECOLE PRIMAIRE LARDENNE,1129,937,15,922,82.99,42,4.56,99,10.74,317,34.38,90,9.76,11,1.19,0,0.0,2,0.21,110,11.93,9,0.98,242,26.25
0201B,ECOLE PRIMAIRE LARDENNE,1015,816,11,805,80.39,31,3.85,100,12.42,201,24.97,93,11.55,3,0.37,1,0.14,0,0.0,97,12.05,8,0.99,271,33.66
0203A,ECOLE LITTRE,805,623,7,617,77.39,25,4.05,99,16.05,137,22.2,87,14.1,3,0.49,4,0.65,2,0.32,61,9.89,4,0.65,195,31.6
0203B,ECOLE LITTRE,994,798,14,784,80.28,23,2.93,91,11.61,189,24.11,107,13.65,13,1.66,4,0.51,2,0.25,78,9.95,8,1.02,269,34.31
0211A,ECOLE LALANDE,1238,1006,20,988,81.26,24,2.43,173,17.51,208,21.05,120,12.15,11,1.11,6,0.6,0,0.0,90,9.11,21,2.13,335,33.91
0216A,ECOLE ERNEST RENAN,1038,745,6,739,71.77,13,1.76,128,17.32,95,12.86,111,15.02,8,1.08,6,0.81,4,0.54,47,6.36,7,0.95,320,43.3
